Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-APRIL-2017,RR8,North Of England Commissioning Region,Leeds Teaching Hospitals NHS Trust,17276.0,0.0,2261.0,1618.0,0.0,0.0,388.0,0.0,5003.0,0.0,0.0,1279.0
MSitAE-APRIL-2017,Y02875,North Of England Commissioning Region,Lindley House Health Centre,0.0,0.0,4181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RY1,North Of England Commissioning Region,Liverpool Community Health NHS Trust,0.0,0.0,2096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RBQ,North Of England Commissioning Region,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
MSitAE-APRIL-2017,REP,North Of England Commissioning Region,Liverpool Women's NHS Foundation Trust,0.0,1016.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,118.0,0.0,20.0
MSitAE-APRIL-2017,Y01069,North Of England Commissioning Region,Local Care Direct Ooh,0.0,0.0,3326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RW4,North Of England Commissioning Region,Mersey Care NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0
MSitAE-APRIL-2017,RBT,North Of England Commissioning Region,Mid Cheshire Hospitals NHS Foundation Trust,5587.0,0.0,1555.0,473.0,0.0,0.0,2.0,0.0,1808.0,0.0,0.0,946.0
MSitAE-APRIL-2017,RXF,North Of England Commissioning Region,Mid Yorkshire Hospitals NHS Trust,19544.0,0.0,0.0,1674.0,0.0,0.0,367.0,0.0,4372.0,0.0,0.0,837.0
MSitAE-APRIL-2017,RNL,North Of England Commissioning Region,North Cumbria University Hospitals NHS Trust,7726.0,0.0,0.0,760.0,0.0,0.0,189.0,0.0,1911.0,0.0,0.0,735.0
MSitAE-APRIL-2017,RVW,North Of England Commissioning Region,North Tees And Hartlepool NHS Foundation Trust,3955.0,0.0,8466.0,241.0,0.0,44.0,14.0,0.0,1490.0,0.0,294.0,1850.0
MSitAE-APRIL-2017,RTV,North Of England Commissioning Region,North West Boroughs Healthcare NHS Foundation Trust,0.0,0.0,1834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NLO01,North Of England Commissioning Region,Northern Doctors Urgent Care,0.0,0.0,6693.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RJL,North Of England Commissioning Region,Northern Lincolnshire And Goole NHS Foundation Trust,11262.0,0.0,1368.0,2677.0,0.0,1.0,651.0,0.0,2447.0,0.0,1.0,392.0
MSitAE-APRIL-2017,RTF,North Of England Commissioning Region,Northumbria Healthcare NHS Foundation Trust,8081.0,0.0,8490.0,1276.0,0.0,45.0,0.0,0.0,3974.0,0.0,35.0,482.0
MSitAE-APRIL-2017,RW6,North Of England Commissioning Region,Pennine Acute Hospitals NHS Trust,21960.0,0.0,4201.0,4821.0,0.0,183.0,899.0,40.0,5169.0,0.0,98.0,1246.0
MSitAE-APRIL-2017,RT2,North Of England Commissioning Region,Pennine Care NHS Foundation Trust,0.0,0.0,3203.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,AC008,North Of England Commissioning Region,Rossendale Minor Injuries Unit,0.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RQ6,North Of England Commissioning Region,Royal Liverpool And Broadgreen University Hospitals NHS Trust,7446.0,1427.0,10255.0,1739.0,3.0,0.0,0.0,0.0,2280.0,31.0,0.0,781.0
MSitAE-APRIL-2017,RM3,North Of England Commissioning Region,Salford Royal NHS Foundation Trust,8362.0,0.0,0.0,842.0,0.0,0.0,126.0,0.0,2485.0,0.0,0.0,342.0
MSitAE-APRIL-2017,AXT02,North Of England Commissioning Region,Shakespeare Walk-In Centre,0.0,0.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RCU,North Of England Commissioning Region,Sheffield Children's NHS Foundation Trust,4546.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,359.0
MSitAE-APRIL-2017,RHQ,North Of England Commissioning Region,Sheffield Teaching Hospitals NHS Foundation Trust,8920.0,1176.0,7242.0,1406.0,0.0,0.0,298.0,0.0,2792.0,0.0,8.0,2575.0
MSitAE-APRIL-2017,RTR,North Of England Commissioning Region,South Tees Hospitals NHS Foundation Trust,10083.0,0.0,2145.0,345.0,0.0,0.0,93.0,0.0,1827.0,0.0,15.0,1952.0
MSitAE-APRIL-2017,RE9,North Of England Commissioning Region,South Tyneside NHS Foundation Trust,4827.0,0.0,527.0,151.0,0.0,1.0,20.0,0.0,1200.0,0.0,0.0,13.0
MSitAE-APRIL-2017,RXG,North Of England Commissioning Region,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0
MSitAE-APRIL-2017,RVY,North Of England Commissioning Region,Southport And Ormskirk Hospital NHS Trust,6177.0,0.0,4830.0,978.0,0.0,2.0,140.0,3.0,1774.0,0.0,0.0,73.0
MSitAE-APRIL-2017,RBN,North Of England Commissioning Region,St Helens And Knowsley Hospital Services NHS Trust,8345.0,0.0,5342.0,1500.0,0.0,16.0,238.0,0.0,3430.0,0.0,0.0,867.0
MSitAE-APRIL-2017,RWJ,North Of England Commissioning Region,Stockport NHS Foundation Trust,7740.0,0.0,0.0,1139.0,0.0,0.0,191.0,0.0,2597.0,0.0,0.0,900.0
MSitAE-APRIL-2017,RMP,North Of England Commissioning Region,Tameside And Glossop Integrated Care NHS Foundation Trust,6965.0,0.0,0.0,1278.0,0.0,0.0,195.0,0.0,1685.0,0.0,0.0,258.0
MSitAE-APRIL-2017,RBV,North Of England Commissioning Region,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
MSitAE-APRIL-2017,RTD,North Of England Commissioning Region,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,9993.0,1754.0,4312.0,790.0,52.0,0.0,55.0,0.0,2097.0,26.0,5.0,2360.0
MSitAE-APRIL-2017,RFR,North Of England Commissioning Region,The Rotherham NHS Foundation Trust,6039.0,0.0,4452.0,1348.0,0.0,0.0,209.0,0.0,1545.0,0.0,0.0,368.0
MSitAE-APRIL-2017,RET,North Of England Commissioning Region,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0
MSitAE-APRIL-2017,RM2,North Of England Commissioning Region,University Hospital Of South Manchester NHS Foundation Trust,8070.0,0.0,0.0,432.0,0.0,0.0,186.0,0.0,2493.0,0.0,0.0,801.0
MSitAE-APRIL-2017,RTX,North Of England Commissioning Region,University Hospitals Of Morecambe Bay NHS Foundation Trust,7321.0,0.0,2539.0,1256.0,0.0,62.0,213.0,5.0,2012.0,0.0,79.0,894.0
MSitAE-APRIL-2017,RWW,North Of England Commissioning Region,Warrington And Halton Hospitals NHS Foundation Trust,6619.0,0.0,3838.0,893.0,0.0,5.0,376.0,0.0,2635.0,0.0,0.0,408.0
MSitAE-APRIL-2017,RY7,North Of England Commissioning Region,Wirral Community NHS Foundation Trust,0.0,0.0,4602.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RBL,North Of England Commissioning Region,Wirral University Teaching Hospital NHS Foundation Trust,7987.0,0.0,2525.0,1808.0,0.0,62.0,759.0,0.0,2535.0,0.0,0.0,1374.0
MSitAE-APRIL-2017,NNF18,North Of England Commissioning Region,Withernsea Hospital,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,AJN,North Of England Commissioning Region,Workington Health Limited,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RRF,North Of England Commissioning Region,"Wrightington, Wigan And Leigh NHS Foundation Trust",7250.0,0.0,0.0,532.0,0.0,0.0,0.0,0.0,1942.0,0.0,0.0,364.0
MSitAE-APRIL-2017,RCB,North Of England Commissioning Region,York Teaching Hospital NHS Foundation Trust,8903.0,0.0,7196.0,1124.0,0.0,20.0,198.0,0.0,3374.0,0.0,0.0,1501.0
MSitAE-APRIL-2017,RTK,South Of England Commissioning Region,Ashford And St Peter's Hospitals NHS Foundation Trust,7911.0,0.0,1182.0,1097.0,0.0,0.0,164.0,0.0,1880.0,0.0,0.0,232.0
MSitAE-APRIL-2017,Y02688,South Of England Commissioning Region,Ashford Health Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NTV0B,South Of England Commissioning Region,Ashford Walk-In-Centre,0.0,0.0,3073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NQT10,South Of England Commissioning Region,Assura Reading Llp,0.0,0.0,3601.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RWX,South Of England Commissioning Region,Berkshire Healthcare NHS Foundation Trust,0.0,0.0,5651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,Y04538,South Of England Commissioning Region,Bracknell Urgent Care Centre Wic,0.0,0.0,3346.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RXH,South Of England Commissioning Region,Brighton And Sussex University Hospitals NHS Trust,12128.0,1061.0,0.0,1939.0,2.0,0.0,772.0,0.0,3489.0,33.0,0.0,495.0
MSitAE-APRIL-2017,NLW,South Of England Commissioning Region,Bristol Community Health,0.0,0.0,4709.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RXQ,South Of England Commissioning Region,Buckinghamshire Healthcare NHS Trust,6910.0,1250.0,3544.0,1056.0,0.0,26.0,360.0,0.0,2644.0,480.0,0.0,722.0
MSitAE-APRIL-2017,Y00058,South Of England Commissioning Region,Carfax Health Enterprise,0.0,0.0,2635.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NLT02,South Of England Commissioning Region,Clevedon Hospital,0.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RJ8,South Of England Commissioning Region,Cornwall Partnership NHS Foundation Trust,0.0,0.0,9459.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,25.0
MSitAE-APRIL-2017,RN7,South Of England Commissioning Region,Dartford And Gravesham NHS Trust,8252.0,0.0,1745.0,1362.0,0.0,0.0,243.0,0.0,2452.0,0.0,0.0,222.0
MSitAE-APRIL-2017,RBD,South Of England Commissioning Region,Dorset County Hospital NHS Foundation Trust,3721.0,0.0,4309.0,108.0,0.0,0.0,6.0,0.0,1242.0,0.0,0.0,434.0
MSitAE-APRIL-2017,RDY,South Of England Commissioning Region,Dorset Healthcare University NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0
MSitAE-APRIL-2017,RVV,South Of England Commissioning Region,East Kent Hospitals University NHS Foundation Trust,12384.0,0.0,4809.0,3945.0,0.0,21.0,210.0,0.0,3322.0,0.0,402.0,2401.0
MSitAE-APRIL-2017,RXC,South Of England Commissioning Region,East Sussex Healthcare NHS Trust,9572.0,0.0,0.0,1904.0,0.0,0.0,325.0,0.0,2548.0,0.0,0.0,626.0
MSitAE-APRIL-2017,DD401,South Of England Commissioning Region,Exmouth Minor Injury Unit,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RDU,South Of England Commissioning Region,Frimley Health NHS Foundation Trust,19209.0,0.0,0.0,1480.0,0.0,0.0,94.0,0.0,5567.0,0.0,0.0,1194.0
MSitAE-APRIL-2017,R1J,South Of England Commissioning Region,Gloucestershire Care Services NHS Trust,0.0,0.0,6345.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,52.0
MSitAE-APRIL-2017,RTE,South Of England Commissioning Region,Gloucestershire Hospitals NHS Foundation Trust,11096.0,0.0,0.0,1903.0,0.0,0.0,203.0,0.0,3483.0,0.0,0.0,741.0
MSitAE-APRIL-2017,RN3,South Of England Commissioning Region,Great Western Hospitals NHS Foundation Trust,5846.0,0.0,6086.0,1484.0,0.0,97.0,614.0,10.0,1863.0,0.0,0.0,1216.0
MSitAE-APRIL-2017,RN5,South Of England Commissioning Region,Hampshire Hospitals NHS Foundation Trust,8833.0,0.0,1189.0,442.0,0.0,0.0,238.0,0.0,2254.0,0.0,0.0,1078.0
MSitAE-APRIL-2017,NDA57,South Of England Commissioning Region,Haslemere Minor Injuries Unit,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,R1F,South Of England Commissioning Region,Isle Of Wight NHS Trust,3901.0,0.0,1251.0,694.0,0.0,0.0,166.0,0.0,700.0,0.0,0.0,140.0
MSitAE-APRIL-2017,RYY,South Of England Commissioning Region,Kent Community Health NHS Foundation Trust,0.0,0.0,6299.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NR5,South Of England Commissioning Region,Livewell Southwest,0.0,0.0,4184.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RWF,South Of England Commissioning Region,Maidstone And Tunbridge Wells NHS Trust,11621.0,0.0,1922.0,1754.0,0.0,0.0,523.0,0.0,3565.0,0.0,0.0,267.0
MSitAE-APRIL-2017,RPA,South Of England Commissioning Region,Medway NHS Foundation Trust,9654.0,0.0,0.0,1856.0,0.0,0.0,944.0,0.0,2076.0,0.0,0.0,893.0
MSitAE-APRIL-2017,RVJ,South Of England Commissioning Region,North Bristol NHS Trust,7413.0,0.0,0.0,1021.0,0.0,0.0,335.0,3.0,2389.0,0.0,0.0,1413.0
MSitAE-APRIL-2017,RBZ,South Of England Commissioning Region,Northern Devon Healthcare NHS Trust,3790.0,0.0,4259.0,664.0,0.0,0.0,97.0,0.0,1077.0,0.0,0.0,544.0
MSitAE-APRIL-2017,L83087,South Of England Commissioning Region,Okehampton Medical Centre,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RNU,South Of England Commissioning Region,Oxford Health NHS Foundation Trust,0.0,0.0,2821.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RTH,South Of England Commissioning Region,Oxford University Hospitals NHS Foundation Trust,10698.0,1474.0,0.0,1358.0,0.0,0.0,291.0,0.0,2990.0,59.0,0.0,3000.0
MSitAE-APRIL-2017,NQT5H,South Of England Commissioning Region,Paulton Memorial Hospital,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RK9,South Of England Commissioning Region,Plymouth Hospitals NHS Trust,8291.0,246.0,0.0,1401.0,0.0,0.0,194.0,0.0,2936.0,0.0,0.0,1120.0
MSitAE-APRIL-2017,RD3,South Of England Commissioning Region,Poole Hospital NHS Foundation Trust,5615.0,0.0,1342.0,348.0,0.0,0.0,23.0,0.0,1543.0,0.0,0.0,1330.0
MSitAE-APRIL-2017,RHU,South Of England Commissioning Region,Portsmouth Hospitals NHS Trust,9314.0,722.0,2002.0,2518.0,2.0,1.0,980.0,58.0,2865.0,0.0,3.0,1506.0
MSitAE-APRIL-2017,RPC,South Of England Commissioning Region,Queen Victoria Hospital NHS Foundation Trust,0.0,0.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,420.0
MSitAE-APRIL-2017,RHW,South Of England Commissioning Region,Royal Berkshire NHS Foundation Trust,9280.0,1408.0,0.0,705.0,11.0,0.0,122.0,0.0,2945.0,6.0,0.0,460.0
MSitAE-APRIL-2017,REF,South Of England Commissioning Region,Royal Cornwall Hospitals NHS Trust,6163.0,0.0,1790.0,1436.0,0.0,20.0,298.0,0.0,2615.0,0.0,35.0,725.0
MSitAE-APRIL-2017,RH8,South Of England Commissioning Region,Royal Devon And Exeter NHS Foundation Trust,8066.0,0.0,874.0,723.0,0.0,0.0,46.0,2.0,1743.0,0.0,0.0,1393.0
MSitAE-APRIL-2017,RA2,South Of England Commissioning Region,Royal Surrey County Hospital NHS Foundation Trust,5690.0,0.0,0.0,133.0,0.0,0.0,18.0,0.0,1839.0,0.0,0.0,530.0
MSitAE-APRIL-2017,RD1,South Of England Commissioning Region,Royal United Hospitals Bath NHS Foundation Trust,6056.0,0.0,1045.0,807.0,0.0,14.0,293.0,0.0,2090.0,0.0,91.0,1021.0
MSitAE-APRIL-2017,RNZ,South Of England Commissioning Region,Salisbury NHS Foundation Trust,3839.0,276.0,0.0,205.0,0.0,0.0,25.0,0.0,1043.0,0.0,0.0,682.0
MSitAE-APRIL-2017,Y02666,South Of England Commissioning Region,Salisbury Walk-In Hc,0.0,0.0,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RH5,South Of England Commissioning Region,Somerset Partnership NHS Foundation Trust,0.0,0.0,7372.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,23.0
MSitAE-APRIL-2017,RYF,South Of England Commissioning Region,South Western Ambulance Service NHS Foundation Trust,0.0,0.0,1432.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NTP11,South Of England Commissioning Region,Southampton NHS Treatment Centre,0.0,0.0,4774.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RW1,South Of England Commissioning Region,Southern Health NHS Foundation Trust,0.0,0.0,2345.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,180.0
MSitAE-APRIL-2017,NTPAD,South Of England Commissioning Region,St Mary's NHS Treatment Centre,0.0,0.0,4818.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RTP,South Of England Commissioning Region,Surrey And Sussex Healthcare NHS Trust,7980.0,0.0,0.0,564.0,0.0,0.0,298.0,0.0,2389.0,0.0,0.0,449.0
MSitAE-APRIL-2017,RDR,South Of England Commissioning Region,Sussex Community NHS Foundation Trust,0.0,0.0,8722.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RBA,South Of England Commissioning Region,Taunton And Somerset NHS Foundation Trust,5750.0,0.0,0.0,255.0,0.0,0.0,15.0,0.0,1796.0,0.0,0.0,1188.0
MSitAE-APRIL-2017,AAH,South Of England Commissioning Region,Tetbury Hospital Trust Ltd,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RDZ,South Of England Commissioning Region,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,6348.0,1357.0,0.0,353.0,0.0,0.0,66.0,0.0,1830.0,8.0,0.0,1072.0
MSitAE-APRIL-2017,RA9,South Of England Commissioning Region,Torbay And South Devon NHS Foundation Trust,6147.0,0.0,2883.0,515.0,0.0,0.0,83.0,0.0,2486.0,0.0,0.0,398.0
MSitAE-APRIL-2017,RHM,South Of England Commissioning Region,University Hospital Southampton NHS Foundation Trust,8253.0,1424.0,0.0,1002.0,19.0,0.0,111.0,0.0,3184.0,10.0,0.0,1781.0
MSitAE-APRIL-2017,RA7,South Of England Commissioning Region,University Hospitals Bristol NHS Foundation Trust,8787.0,1753.0,0.0,1803.0,61.0,0.0,448.0,0.0,2684.0,16.0,0.0,638.0
MSitAE-APRIL-2017,RYR,South Of England Commissioning Region,Western Sussex Hospitals NHS Foundation Trust,11578.0,0.0,933.0,636.0,0.0,3.0,47.0,0.0,3288.0,0.0,0.0,1350.0
MSitAE-APRIL-2017,RA3,South Of England Commissioning Region,Weston Area Health NHS Trust,4633.0,0.0,0.0,808.0,0.0,0.0,0.0,0.0,1063.0,0.0,0.0,127.0
MSitAE-APRIL-2017,G82071,South Of England Commissioning Region,Whitstable Medical Practice,0.0,0.0,2371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NTV0W,South Of England Commissioning Region,Woking Walk In Centre,0.0,0.0,3039.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,NLX24,South Of England Commissioning Region,Yate West Gate Centre,0.0,0.0,1290.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-APRIL-2017,RA4,South Of England Commissioning Region,Yeovil District Hospital NHS Foundation Trust,3826.0,0.0,0.0,71.0,0.0,0.0,3.0,0.0,1290.0,0.0,0.0,285.0
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
MSitAE-APRIL-2017,,,,,,,,,,,,,,,
