Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),465,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),10,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),2040,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),35,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),175,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),65,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),25,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),35,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),25,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),255,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),1665,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),20,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),760,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),515,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),735,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),60,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),25,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),1050,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),250,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),10,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),460,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),140,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),175,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),285,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),200,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),380,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,290085007,Breast problem (finding),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,297982009,Skin problem (finding),410,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),4840,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),100,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),35,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),1125,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),15,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),75,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),360,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),25,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),2215,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),100,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),665,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),1245,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),1665,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),15,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),365,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),15,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),295,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),1190,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),100,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,427461000,Near syncope (disorder),50,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),235,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),35,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,44077006,Numbness (finding),200,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),510,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),275,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),2105,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),405,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),85,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),365,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),10,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),25,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),10,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),610,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),30,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),70,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),65,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),575,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),60,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",115,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),35,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,80313002,Palpitations (finding),495,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),40,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,81680005,Neck pain (finding),485,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,82271004,Injury of head (disorder),1180,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,83128009,Oliguria (finding),10,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),20,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),*,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,91175000,Seizure (finding),400,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),135,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),40,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95668009,Pain in face (finding),1430,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,INVALID,INVALID,2575,2019,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,39680,2019,April
AD907,ASHFORD HEALTH CENTRE,102556003,Pain in upper limb (finding),325,2019,April
AD907,ASHFORD HEALTH CENTRE,10601006,Pain in lower limb (finding),635,2019,April
AD907,ASHFORD HEALTH CENTRE,125593007,Injury of face (disorder),215,2019,April
AD907,ASHFORD HEALTH CENTRE,125666000,Burn (disorder),245,2019,April
AD907,ASHFORD HEALTH CENTRE,127278005,Injury of upper extremity (disorder),2735,2019,April
AD907,ASHFORD HEALTH CENTRE,127279002,Injury of lower extremity (disorder),2605,2019,April
AD907,ASHFORD HEALTH CENTRE,14760008,Constipation (finding),60,2019,April
AD907,ASHFORD HEALTH CENTRE,161891005,Backache (finding),505,2019,April
AD907,ASHFORD HEALTH CENTRE,162214009,Crying infant (finding),15,2019,April
AD907,ASHFORD HEALTH CENTRE,162356005,Earache symptom (finding),1370,2019,April
AD907,ASHFORD HEALTH CENTRE,162784002,Unilateral leg edema (situation),20,2019,April
AD907,ASHFORD HEALTH CENTRE,182888003,Medication requested (situation),90,2019,April
AD907,ASHFORD HEALTH CENTRE,21522001,Abdominal pain (finding),1030,2019,April
AD907,ASHFORD HEALTH CENTRE,225358003,Wound care (regime/therapy),1775,2019,April
AD907,ASHFORD HEALTH CENTRE,23168003,Speech dysfunction (finding),*,2019,April
AD907,ASHFORD HEALTH CENTRE,246679005,Discharge from eye (finding),105,2019,April
AD907,ASHFORD HEALTH CENTRE,248004009,Physical aggression (finding),*,2019,April
AD907,ASHFORD HEALTH CENTRE,248062006,Self-injurious behavior (finding),10,2019,April
AD907,ASHFORD HEALTH CENTRE,249624003,Blood in feces symptom (finding),15,2019,April
AD907,ASHFORD HEALTH CENTRE,25064002,Headache (finding),290,2019,April
AD907,ASHFORD HEALTH CENTRE,267036007,Dyspnea (finding),350,2019,April
AD907,ASHFORD HEALTH CENTRE,267064002,Retention of urine (disorder),15,2019,April
AD907,ASHFORD HEALTH CENTRE,267102003,Sore throat symptom (finding),1285,2019,April
AD907,ASHFORD HEALTH CENTRE,271807003,Eruption of skin (disorder),1240,2019,April
AD907,ASHFORD HEALTH CENTRE,272022009,Complaining of feeling depressed (finding),*,2019,April
AD907,ASHFORD HEALTH CENTRE,282752000,Injury of eye region (disorder),285,2019,April
AD907,ASHFORD HEALTH CENTRE,282765009,Upper back injury (disorder),95,2019,April
AD907,ASHFORD HEALTH CENTRE,282766005,Lower back injury (disorder),115,2019,April
AD907,ASHFORD HEALTH CENTRE,283682007,Bite - wound (disorder),300,2019,April
AD907,ASHFORD HEALTH CENTRE,28442001,Polyuria (finding),480,2019,April
AD907,ASHFORD HEALTH CENTRE,289530006,Bleeding from vagina (finding),85,2019,April
AD907,ASHFORD HEALTH CENTRE,290085007,Breast problem (finding),*,2019,April
AD907,ASHFORD HEALTH CENTRE,297982009,Skin problem (finding),330,2019,April
AD907,ASHFORD HEALTH CENTRE,29857009,Chest pain (finding),535,2019,April
AD907,ASHFORD HEALTH CENTRE,312608009,Laceration - injury (disorder),2180,2019,April
AD907,ASHFORD HEALTH CENTRE,33334006,Foreign body in digestive tract (disorder),20,2019,April
AD907,ASHFORD HEALTH CENTRE,34436003,Blood in urine (finding),145,2019,April
AD907,ASHFORD HEALTH CENTRE,371704001,Injury due to chemical exposure (disorder),*,2019,April
AD907,ASHFORD HEALTH CENTRE,386661006,Fever (finding),535,2019,April
AD907,ASHFORD HEALTH CENTRE,394616008,Unsteady gait (finding),90,2019,April
AD907,ASHFORD HEALTH CENTRE,404640003,Dizziness (finding),200,2019,April
AD907,ASHFORD HEALTH CENTRE,40917007,Clouded consciousness (finding),10,2019,April
AD907,ASHFORD HEALTH CENTRE,417746004,Traumatic injury (disorder),*,2019,April
AD907,ASHFORD HEALTH CENTRE,417981005,Exposure to blood and/or body fluid (event),10,2019,April
AD907,ASHFORD HEALTH CENTRE,422400008,Vomiting (disorder),155,2019,April
AD907,ASHFORD HEALTH CENTRE,427461000,Near syncope (disorder),50,2019,April
AD907,ASHFORD HEALTH CENTRE,428566005,Gestation less than 20 weeks (finding),60,2019,April
AD907,ASHFORD HEALTH CENTRE,429715006,Gestation greater than 20 weeks (finding),15,2019,April
AD907,ASHFORD HEALTH CENTRE,44077006,Numbness (finding),15,2019,April
AD907,ASHFORD HEALTH CENTRE,49650001,Dysuria (finding),585,2019,April
AD907,ASHFORD HEALTH CENTRE,49727002,Cough (finding),1985,2019,April
AD907,ASHFORD HEALTH CENTRE,62315008,Diarrhea (finding),190,2019,April
AD907,ASHFORD HEALTH CENTRE,66214007,Substance abuse (disorder),*,2019,April
AD907,ASHFORD HEALTH CENTRE,7011001,Hallucinations (finding),*,2019,April
AD907,ASHFORD HEALTH CENTRE,713514005,Muscle weakness of limb (finding),20,2019,April
AD907,ASHFORD HEALTH CENTRE,74699008,Foreign body in nose (disorder),15,2019,April
AD907,ASHFORD HEALTH CENTRE,75441006,Foreign body in ear (disorder),95,2019,April
AD907,ASHFORD HEALTH CENTRE,75478009,Poisoning (disorder),10,2019,April
AD907,ASHFORD HEALTH CENTRE,75705005,Red eye (disorder),460,2019,April
AD907,ASHFORD HEALTH CENTRE,77880009,Rectal pain (finding),30,2019,April
AD907,ASHFORD HEALTH CENTRE,80313002,Palpitations (finding),30,2019,April
AD907,ASHFORD HEALTH CENTRE,81680005,Neck pain (finding),205,2019,April
AD907,ASHFORD HEALTH CENTRE,82271004,Injury of head (disorder),345,2019,April
AD907,ASHFORD HEALTH CENTRE,91175000,Seizure (finding),*,2019,April
AD907,ASHFORD HEALTH CENTRE,93459000,Foreign body in subcutaneous tissue (disorder),190,2019,April
AD907,ASHFORD HEALTH CENTRE,95666008,Weakness of face muscles (finding),10,2019,April
AD907,ASHFORD HEALTH CENTRE,95668009,Pain in face (finding),405,2019,April
AD907,ASHFORD HEALTH CENTRE,INVALID,INVALID,1465,2019,April
AD907,ASHFORD HEALTH CENTRE,NOT SUBMITTED,NOT SUBMITTED,11935,2019,April
NQT10,ASSURA READING LLP,NOT SUBMITTED,NOT SUBMITTED,39705,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",102556003,Pain in upper limb (finding),1525,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",10601006,Pain in lower limb (finding),3740,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",125593007,Injury of face (disorder),2020,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",125666000,Burn (disorder),585,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",127278005,Injury of upper extremity (disorder),9680,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",127279002,Injury of lower extremity (disorder),9800,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",128069005,Injury of abdomen (disorder),110,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13094009,Apnea in the newborn (finding),25,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13791008,Asthenia (finding),3375,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14380007,Foreign body in mouth (disorder),330,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14760008,Constipation (finding),840,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",15188001,Hearing loss (disorder),25,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161152002,Social problem (finding),7675,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161887000,Spontaneous bruising (disorder),60,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161891005,Backache (finding),1970,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162214009,Crying infant (finding),130,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162356005,Earache symptom (finding),565,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162784002,Unilateral leg edema (situation),385,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",170720001,Follow-up ophthalmological assessment (regime/therapy),1660,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",18165001,Jaundice (finding),220,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",182888003,Medication requested (situation),370,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",193462001,Insomnia (disorder),15,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",19491003,Injury of nose (disorder),165,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",20502007,Pain in scrotum (finding),865,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21522001,Abdominal pain (finding),17810,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21631000119105,Limb ischemia (disorder),55,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",225358003,Wound care (regime/therapy),235,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",225565007,Perineal pain (finding),315,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",230145002,Difficulty breathing (finding),6770,2019,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",23168003,Speech dysfunction (finding),390,2019,April
