Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),35,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),1585,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),110,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),860,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),50,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),35,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),50,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),45,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),80,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),490,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25658005,Disorder of vagina (disorder),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262595009,Traumatic amputation (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),125,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),110,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),100,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),130,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),50,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),40,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,275319005,Swollen legs (finding),60,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),15,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),25,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),15,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),95,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),1320,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),15,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),80,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),25,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),75,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,33958003,Disorder of penis (disorder),15,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3415004,Cyanosis (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),110,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,35489007,Depressive disorder (disorder),70,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),15,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),420,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),100,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),310,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),205,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),60,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),50,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),75,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,41931001,Abdominal distension (finding),130,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),280,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),30,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,427461000,Near syncope (disorder),15,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,429715006,Gestation greater than 20 weeks (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,44077006,Numbness (finding),45,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),80,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),75,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),580,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),105,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),25,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),35,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6923002,Injury of perineum (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),115,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),40,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",30,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),25,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,80313002,Palpitations (finding),185,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),45,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,81680005,Neck pain (finding),70,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,82271004,Injury of head (disorder),305,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,83128009,Oliguria (finding),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),20,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,87970004,Nonfatal submersion (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),10,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,91175000,Seizure (finding),160,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),*,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95320005,Disorder of skin (disorder),95,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),30,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95668009,Pain in face (finding),110,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,INVALID,INVALID,70,2017,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,21925,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",102556003,Pain in upper limb (finding),905,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",10601006,Pain in lower limb (finding),1795,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12441001,Epistaxis (disorder),280,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",125593007,Injury of face (disorder),910,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",125666000,Burn (disorder),305,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",127278005,Injury of upper extremity (disorder),4020,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",127279002,Injury of lower extremity (disorder),4190,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",128069005,Injury of abdomen (disorder),60,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13094009,Apnea in the newborn (finding),20,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13791008,Asthenia (finding),1075,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14380007,Foreign body in mouth (disorder),165,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14760008,Constipation (finding),375,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",15188001,Hearing loss (disorder),10,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161152002,Social problem (finding),2950,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161887000,Spontaneous bruising (disorder),35,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161891005,Backache (finding),820,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162214009,Crying infant (finding),140,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162356005,Earache symptom (finding),430,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162784002,Unilateral leg edema (situation),220,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",170720001,Follow-up ophthalmological assessment (regime/therapy),595,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",18165001,Jaundice (finding),110,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",182888003,Medication requested (situation),60,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",193462001,Insomnia (disorder),10,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",19491003,Injury of nose (disorder),95,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",20502007,Pain in scrotum (finding),440,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21522001,Abdominal pain (finding),8760,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21631000119105,Limb ischemia (disorder),45,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",225358003,Wound care (regime/therapy),120,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",225565007,Perineal pain (finding),255,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",230145002,Difficulty breathing (finding),3665,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",23168003,Speech dysfunction (finding),105,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",246679005,Discharge from eye (finding),390,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",247355005,Flank pain (finding),910,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",248004009,Physical aggression (finding),90,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",248020004,Bizarre behavior (finding),210,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",248062006,Self-injurious behavior (finding),290,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",249624003,Blood in feces symptom (finding),530,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25064002,Headache (finding),2080,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25658005,Disorder of vagina (disorder),70,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",26079004,Tremor (finding),65,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262525000,Chest injury (disorder),225,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262595009,Traumatic amputation (disorder),*,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262599003,Foreign body in respiratory tract (disorder),50,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",267036007,Dyspnea (finding),4175,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",267064002,Retention of urine (disorder),645,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",267102003,Sore throat symptom (finding),545,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",271594007,Syncope (disorder),150,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",271771009,Joint swelling (finding),195,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",271807003,Eruption of skin (disorder),1320,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",275319005,Swollen legs (finding),140,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",276464002,Injury of anus (disorder),*,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",281398003,Groin mass (finding),110,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",282752000,Injury of eye region (disorder),270,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",282765009,Upper back injury (disorder),125,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",282766005,Lower back injury (disorder),520,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",283682007,Bite - wound (disorder),115,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",28442001,Polyuria (finding),245,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",289530006,Bleeding from vagina (finding),255,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",29857009,Chest pain (finding),7690,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2999009,Injury of ear (disorder),50,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",299972003,Sting of skin (disorder),15,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",300132001,Ear discharge (finding),100,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",3006004,Disturbance of consciousness (finding),230,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",302866003,Hypoglycemia (disorder),85,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",312608009,Laceration - injury (disorder),800,2017,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",312609001,Puncture wound - injury (disorder),105,2017,April
