Code,Provider Description,SNOMED-CT,SNOMED-CT Description,Total,Year,Month
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,15188001,Hearing loss (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,161152002,Social problem (finding),70,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,161887000,Spontaneous bruising (disorder),15,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,161891005,Backache (finding),1705,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,162214009,Crying infant (finding),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,162356005,Earache symptom (finding),160,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,162784002,Unilateral leg edema (situation),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,170720001,Follow-up ophthalmological assessment (regime/therapy),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,18165001,Jaundice (finding),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,182888003,Medication requested (situation),55,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,193462001,Insomnia (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,19491003,Injury of nose (disorder),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,20502007,Pain in scrotum (finding),130,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,21522001,Abdominal pain (finding),5440,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,21631000119105,Limb ischemia (disorder),25,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,225358003,Wound care (regime/therapy),910,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,225565007,Perineal pain (finding),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,230145002,Difficulty breathing (finding),2450,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,23168003,Speech dysfunction (finding),110,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,246679005,Discharge from eye (finding),20,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,247355005,Flank pain (finding),120,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248004009,Physical aggression (finding),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248020004,Bizarre behavior (finding),160,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,248062006,Self-injurious behavior (finding),70,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,249624003,Blood in feces symptom (finding),170,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25064002,Headache (finding),1760,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25658005,Disorder of vagina (disorder),15,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,26079004,Tremor (finding),20,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262525000,Chest injury (disorder),65,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,262599003,Foreign body in respiratory tract (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267036007,Dyspnea (finding),180,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267064002,Retention of urine (disorder),635,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,267102003,Sore throat symptom (finding),285,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271594007,Syncope (disorder),185,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271771009,Joint swelling (finding),160,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,271807003,Eruption of skin (disorder),90,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,272022009,Complaining of feeling depressed (finding),110,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,275319005,Swollen legs (finding),360,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,281398003,Groin mass (finding),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282752000,Injury of eye region (disorder),45,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282765009,Upper back injury (disorder),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,282766005,Lower back injury (disorder),35,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,283682007,Bite - wound (disorder),160,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,28442001,Polyuria (finding),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,289530006,Bleeding from vagina (finding),540,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,29857009,Chest pain (finding),4525,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,2999009,Injury of ear (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,299972003,Sting of skin (disorder),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,300132001,Ear discharge (finding),25,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3006004,Disturbance of consciousness (finding),255,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,302866003,Hypoglycemia (disorder),65,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,312608009,Laceration - injury (disorder),250,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,312609001,Puncture wound - injury (disorder),20,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,33334006,Foreign body in digestive tract (disorder),35,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,33958003,Disorder of penis (disorder),35,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34124000,Foreign body in vagina (disorder),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3415004,Cyanosis (finding),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,34436003,Blood in urine (finding),300,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,35489007,Depressive disorder (disorder),230,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,370977006,Frostbite (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,371704001,Injury due to chemical exposure (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,371708003,Injury caused by electrical exposure (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,385486001,Postoperative complication (disorder),55,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,386661006,Fever (finding),965,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,386689009,Hypothermia (finding),15,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,394616008,Unsteady gait (finding),195,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,398979000,Pale complexion (finding),620,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,399963005,Abrasion (disorder),15,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,404640003,Dizziness (finding),1250,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,40917007,Clouded consciousness (finding),1175,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,409668002,Photophobia (finding),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,410429000,Cardiac arrest (disorder),20,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,41652007,Pain in eye (finding),480,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,417746004,Traumatic injury (disorder),195,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,417981005,Exposure to blood and/or body fluid (event),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,418363000,Itching of skin (finding),335,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,41931001,Abdominal distension (finding),285,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422400008,Vomiting (disorder),905,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422587007,Nausea (finding),95,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,422970001,Cardiac arrest due to trauma (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,427461000,Near syncope (disorder),35,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,428566005,Gestation less than 20 weeks (finding),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,44077006,Numbness (finding),135,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,450724008,Injury of cervical region of back (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,47609003,Foreign body in esophagus (disorder),15,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,48694002,Anxiety (finding),295,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,49650001,Dysuria (finding),155,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,49727002,Cough (finding),1210,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,55899000,Foreign body on external eye (disorder),75,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,57335002,"Toxic effect of gas, fumes AND/OR vapors (disorder)",*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,62315008,Diarrhea (finding),310,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,63102001,Visual disturbance (disorder),55,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,65958008,Hiccoughs (finding),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,66214007,Substance abuse (disorder),215,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,66857006,Hemoptysis (finding),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,68235000,Nasal congestion (finding),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7011001,Hallucinations (finding),50,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70176004,Foreign body in rectum (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,70407001,Stridor (finding),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,713514005,Muscle weakness of limb (finding),440,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,74699008,Foreign body in nose (disorder),10,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75441006,Foreign body in ear (disorder),35,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75478009,Poisoning (disorder),75,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,75705005,Red eye (disorder),90,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,77880009,Rectal pain (finding),50,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,78680009,"Hospital admission, emergency, direct (procedure)",200,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,79604008,Disorder of breast (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,79890006,Loss of appetite (finding),50,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,80313002,Palpitations (finding),585,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,80394007,Hyperglycemia (disorder),90,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,81680005,Neck pain (finding),320,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,82271004,Injury of head (disorder),645,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,83128009,Oliguria (finding),15,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,87317003,Respiratory arrest (disorder),*,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8765009,Hematemesis (disorder),20,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,90460009,Injury of neck (disorder),25,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,91175000,Seizure (finding),385,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,93459000,Foreign body in subcutaneous tissue (disorder),30,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95320005,Disorder of skin (disorder),150,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95666008,Weakness of face muscles (finding),115,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,95668009,Pain in face (finding),1050,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,INVALID,INVALID,160,2018,April
RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NOT SUBMITTED,NOT SUBMITTED,44570,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",102556003,Pain in upper limb (finding),1545,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",10601006,Pain in lower limb (finding),3540,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12441001,Epistaxis (disorder),490,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",125593007,Injury of face (disorder),1855,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",125666000,Burn (disorder),545,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",127278005,Injury of upper extremity (disorder),9315,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",127279002,Injury of lower extremity (disorder),9315,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",128069005,Injury of abdomen (disorder),120,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13094009,Apnea in the newborn (finding),25,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13791008,Asthenia (finding),3045,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14380007,Foreign body in mouth (disorder),295,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",14760008,Constipation (finding),725,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",15188001,Hearing loss (disorder),25,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161152002,Social problem (finding),5225,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161887000,Spontaneous bruising (disorder),85,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",161891005,Backache (finding),1755,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162214009,Crying infant (finding),190,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162356005,Earache symptom (finding),475,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",162784002,Unilateral leg edema (situation),440,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",170720001,Follow-up ophthalmological assessment (regime/therapy),1460,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",18165001,Jaundice (finding),235,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",182888003,Medication requested (situation),345,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",193462001,Insomnia (disorder),15,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",19491003,Injury of nose (disorder),170,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",20502007,Pain in scrotum (finding),765,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21522001,Abdominal pain (finding),15395,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",21631000119105,Limb ischemia (disorder),55,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",225358003,Wound care (regime/therapy),195,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",225565007,Perineal pain (finding),325,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",230145002,Difficulty breathing (finding),5900,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",23168003,Speech dysfunction (finding),310,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",246679005,Discharge from eye (finding),440,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",247355005,Flank pain (finding),1985,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",248004009,Physical aggression (finding),210,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",248020004,Bizarre behavior (finding),440,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",248062006,Self-injurious behavior (finding),560,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",249624003,Blood in feces symptom (finding),945,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25064002,Headache (finding),4140,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25658005,Disorder of vagina (disorder),85,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",26079004,Tremor (finding),180,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262525000,Chest injury (disorder),575,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262595009,Traumatic amputation (disorder),10,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",262599003,Foreign body in respiratory tract (disorder),55,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",267036007,Dyspnea (finding),6865,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",267064002,Retention of urine (disorder),1310,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",267102003,Sore throat symptom (finding),970,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",271594007,Syncope (disorder),390,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",271771009,Joint swelling (finding),325,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",271807003,Eruption of skin (disorder),1475,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",272022009,Complaining of feeling depressed (finding),675,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",275319005,Swollen legs (finding),230,2018,April
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",276464002,Injury of anus (disorder),10,2018,April
