Period,Org Code,Parent Org,Org name,Number of A&E attendances Type 1,Number of A&E attendances Type 2,Number of A&E attendances Other A&E Department,Number of attendances over 4hrs Type 1,Number of attendances over 4hrs Type 2,Number of attendances over 4hrs Other A&E Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-April-2018,RM3,NHS ENGLAND NORTH (GREATER MANCHESTER),SALFORD ROYAL NHS FOUNDATION TRUST,8069.0,0.0,666.0,1530.0,0.0,0.0,498.0,0.0,2646.0,0.0,0.0,421.0
MSitAE-April-2018,RWD,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12165.0,0.0,1097.0,3948.0,0.0,0.0,1127.0,0.0,3503.0,0.0,0.0,1085.0
MSitAE-April-2018,RNQ,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,7222.0,0.0,0.0,1312.0,0.0,0.0,518.0,0.0,2541.0,0.0,0.0,460.0
MSitAE-April-2018,NNF70,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),ALFRED BEAN HOSPITAL,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RTK,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8084.0,0.0,242.0,1334.0,0.0,3.0,266.0,0.0,1942.0,0.0,8.0,198.0
MSitAE-April-2018,RDE,NHS ENGLAND MIDLANDS AND EAST (EAST),COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7942.0,0.0,4887.0,523.0,0.0,47.0,119.0,0.0,2398.0,0.0,0.0,918.0
MSitAE-April-2018,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12477.0,0.0,11782.0,2690.0,0.0,323.0,468.0,0.0,4457.0,0.0,0.0,284.0
MSitAE-April-2018,RH8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7396.0,0.0,3891.0,666.0,0.0,1.0,71.0,0.0,1878.0,0.0,0.0,1453.0
MSitAE-April-2018,RGT,NHS ENGLAND MIDLANDS AND EAST (EAST),CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9315.0,0.0,3229.0,1303.0,0.0,2.0,152.0,0.0,2999.0,0.0,18.0,530.0
MSitAE-April-2018,RYG,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,51.0
MSitAE-April-2018,RD1,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6176.0,0.0,974.0,1375.0,0.0,6.0,4.0,0.0,2501.0,0.0,33.0,960.0
MSitAE-April-2018,RTV,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RY8,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,5943.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RBL,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7279.0,0.0,3102.0,2048.0,0.0,0.0,526.0,0.0,2404.0,0.0,0.0,1768.0
MSitAE-April-2018,NTV0W,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WOKING WALK IN CENTRE,0.0,0.0,3650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RHW,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ROYAL BERKSHIRE NHS FOUNDATION TRUST,8870.0,1490.0,953.0,712.0,47.0,0.0,94.0,0.0,2913.0,0.0,0.0,442.0
MSitAE-April-2018,RWG,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7787.0,0.0,3596.0,1404.0,0.0,4.0,389.0,0.0,2753.0,0.0,0.0,543.0
MSitAE-April-2018,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,7885.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,19.0,0.0,191.0
MSitAE-April-2018,RH5,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),SOMERSET PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,7547.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,28.0
MSitAE-April-2018,RJF,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),BURTON HOSPITALS NHS FOUNDATION TRUST,5453.0,0.0,4293.0,499.0,0.0,0.0,72.0,0.0,1790.0,0.0,1.0,627.0
MSitAE-April-2018,RK9,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8266.0,214.0,4067.0,2322.0,0.0,89.0,118.0,0.0,2888.0,0.0,0.0,2133.0
MSitAE-April-2018,RY2,NHS ENGLAND NORTH (GREATER MANCHESTER),BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,11903.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,18962.0,0.0,3228.0,2697.0,0.0,0.0,786.0,0.0,4073.0,0.0,0.0,570.0
MSitAE-April-2018,NLT02,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),CLEVEDON HOSPITAL,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RBK,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),WALSALL HEALTHCARE NHS TRUST,6193.0,0.0,3323.0,1640.0,0.0,1.0,334.0,0.0,1947.0,0.0,0.0,635.0
MSitAE-April-2018,RPA,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MEDWAY NHS FOUNDATION TRUST,7796.0,0.0,2474.0,2247.0,0.0,0.0,904.0,1.0,2276.0,0.0,0.0,922.0
MSitAE-April-2018,RVW,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3693.0,0.0,10624.0,306.0,0.0,16.0,38.0,0.0,1514.0,0.0,643.0,2140.0
MSitAE-April-2018,R0A,NHS ENGLAND NORTH (GREATER MANCHESTER),MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,20433.0,3481.0,9213.0,3712.0,72.0,25.0,961.0,0.0,6110.0,175.0,170.0,1149.0
MSitAE-April-2018,RBV,NHS ENGLAND NORTH (GREATER MANCHESTER),THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0
MSitAE-April-2018,REM,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7240.0,0.0,6998.0,2116.0,0.0,5.0,644.0,0.0,3253.0,0.0,0.0,798.0
MSitAE-April-2018,RYR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,11773.0,0.0,0.0,731.0,0.0,0.0,78.0,0.0,3555.0,0.0,0.0,1349.0
MSitAE-April-2018,RXP,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,10773.0,0.0,6848.0,1799.0,0.0,0.0,682.0,0.0,3575.0,0.0,0.0,1632.0
MSitAE-April-2018,RAJ,NHS ENGLAND MIDLANDS AND EAST (EAST),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7003.0,0.0,1243.0,830.0,0.0,32.0,71.0,0.0,2510.0,0.0,0.0,1021.0
MSitAE-April-2018,RV9,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RKB,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11581.0,1775.0,5976.0,2853.0,25.0,57.0,543.0,0.0,4007.0,93.0,1.0,416.0
MSitAE-April-2018,NNJ,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DHU HEALTH CARE C.I.C,0.0,0.0,1966.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RM1,NHS ENGLAND MIDLANDS AND EAST (EAST),NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8668.0,0.0,2441.0,1912.0,0.0,72.0,472.0,0.0,2820.0,0.0,0.0,1911.0
MSitAE-April-2018,RCB,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,9253.0,0.0,7121.0,2387.0,0.0,52.0,394.0,13.0,3550.0,0.0,0.0,1583.0
MSitAE-April-2018,RDZ,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,6513.0,1307.0,210.0,653.0,1.0,0.0,63.0,0.0,1954.0,4.0,0.0,1171.0
MSitAE-April-2018,RE9,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TYNESIDE NHS FOUNDATION TRUST,5357.0,0.0,598.0,401.0,0.0,1.0,51.0,0.0,1214.0,0.0,0.0,10.0
MSitAE-April-2018,RC1,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),BEDFORD HOSPITAL NHS TRUST,6419.0,0.0,137.0,545.0,0.0,0.0,75.0,0.0,1965.0,0.0,0.0,256.0
MSitAE-April-2018,RDR,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,9179.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,3.0,0.0
MSitAE-April-2018,RVV,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13692.0,0.0,3766.0,4012.0,0.0,15.0,612.0,1.0,4227.0,0.0,352.0,1392.0
MSitAE-April-2018,RA2,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5926.0,0.0,57.0,831.0,0.0,3.0,8.0,0.0,2267.0,0.0,6.0,328.0
MSitAE-April-2018,C82010,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),OAKHAM MEDICAL PRACTICE,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,Y03047,NHS ENGLAND LONDON,ST ANDREWS WALK-IN CENTRE,0.0,0.0,1669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,NTPAD,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ST MARY'S NHS TREATMENT CENTRE,0.0,0.0,4877.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RY1,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),LIVERPOOL COMMUNITY HEALTH NHS TRUST,0.0,0.0,2474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RXC,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",EAST SUSSEX HEALTHCARE NHS TRUST,9845.0,0.0,311.0,1068.0,0.0,0.0,257.0,0.0,3033.0,0.0,0.0,765.0
MSitAE-April-2018,RBN,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,9118.0,0.0,0.0,2530.0,0.0,0.0,263.0,0.0,3873.0,0.0,0.0,533.0
MSitAE-April-2018,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
MSitAE-April-2018,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12877.0,757.0,3113.0,2253.0,0.0,14.0,157.0,0.0,3202.0,0.0,0.0,724.0
MSitAE-April-2018,RJR,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6015.0,0.0,610.0,1259.0,0.0,4.0,662.0,0.0,1849.0,0.0,0.0,597.0
MSitAE-April-2018,RTG,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,10905.0,0.0,4840.0,1903.0,0.0,7.0,84.0,3.0,3290.0,0.0,134.0,1249.0
MSitAE-April-2018,RTX,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7472.0,95.0,2352.0,1376.0,0.0,86.0,179.0,22.0,1985.0,0.0,106.0,1031.0
MSitAE-April-2018,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8646.0,0.0,0.0,1183.0,0.0,0.0,178.0,0.0,1403.0,0.0,0.0,93.0
MSitAE-April-2018,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12017.0,454.0,964.0,945.0,0.0,0.0,65.0,0.0,3253.0,9.0,0.0,127.0
MSitAE-April-2018,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11202.0,0.0,0.0,1845.0,0.0,0.0,591.0,0.0,1909.0,0.0,0.0,719.0
MSitAE-April-2018,RW6,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE ACUTE HOSPITALS NHS TRUST,21486.0,0.0,9796.0,3683.0,0.0,173.0,491.0,1.0,6445.0,0.0,138.0,1499.0
MSitAE-April-2018,RWW,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,6310.0,0.0,3098.0,1455.0,0.0,14.0,776.0,0.0,2197.0,0.0,0.0,409.0
MSitAE-April-2018,NLX24,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),YATE WEST GATE CENTRE,0.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RJ8,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0
MSitAE-April-2018,NJS05,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,4105.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RXF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),MID YORKSHIRE HOSPITALS NHS TRUST,17349.0,0.0,2609.0,2160.0,0.0,18.0,808.0,0.0,3867.0,0.0,135.0,1000.0
MSitAE-April-2018,RXR,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),EAST LANCASHIRE HOSPITALS NHS TRUST,8691.0,0.0,8976.0,2633.0,0.0,199.0,520.0,18.0,3111.0,0.0,28.0,1405.0
MSitAE-April-2018,Y02961,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),SUMMERFIELD GP SURG & URGENT CARE CENTRE,0.0,0.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RQ6,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,7638.0,1840.0,9779.0,2148.0,33.0,0.0,408.0,0.0,2501.0,48.0,0.0,961.0
MSitAE-April-2018,Y02666,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),SALISBURY WALK-IN HC,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RWF,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,12049.0,0.0,1959.0,1013.0,0.0,1.0,320.0,0.0,3913.0,0.0,0.0,348.0
MSitAE-April-2018,RWX,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,AXG,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),WILTSHIRE HEALTH & CARE,0.0,0.0,2980.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,G82071,"NHS ENGLAND SOUTH EAST (KENT, SURREY AND SUSSEX)",WHITSTABLE MEDICAL PRACTICE,0.0,0.0,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RW4,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
MSitAE-April-2018,NQT5F,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),SKELMERSDALE WALK IN CENTRE,0.0,0.0,1901.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RLT,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),GEORGE ELIOT HOSPITAL NHS TRUST,6857.0,0.0,0.0,1182.0,0.0,0.0,352.0,51.0,1067.0,0.0,0.0,48.0
MSitAE-April-2018,Y02533,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),PARKFIELD (H) MINOR EMERGENCY,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,6607.0,0.0,10445.0,1920.0,0.0,141.0,476.0,1.0,1821.0,0.0,0.0,276.0
MSitAE-April-2018,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,3456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RTH,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10416.0,1366.0,367.0,1661.0,0.0,4.0,334.0,0.0,3003.0,82.0,23.0,3220.0
MSitAE-April-2018,RHM,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,8385.0,1513.0,2158.0,1370.0,139.0,11.0,108.0,1.0,2915.0,7.0,6.0,1857.0
MSitAE-April-2018,RTR,NHS ENGLAND NORTH (CUMBRIA AND NORTH EAST),SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10787.0,0.0,1959.0,590.0,0.0,0.0,253.0,0.0,2331.0,0.0,8.0,2353.0
MSitAE-April-2018,RCX,NHS ENGLAND MIDLANDS AND EAST (EAST),"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",5351.0,0.0,0.0,1001.0,0.0,0.0,404.0,0.0,2140.0,0.0,0.0,724.0
MSitAE-April-2018,Y02532,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MIRIAM MINOR EMERGENCY,0.0,0.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,NQT5H,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),PAULTON MEMORIAL HOSPITAL,0.0,0.0,673.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,Y03645,NHS ENGLAND NORTH (CHESHIRE AND MERSEYSIDE),MORETON HEALTH MINOR INJURY,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RC9,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8148.0,0.0,3518.0,167.0,0.0,0.0,0.0,0.0,2656.0,0.0,0.0,1202.0
MSitAE-April-2018,E84069,NHS ENGLAND LONDON,BELMONT HEALTH CENTRE,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,NQ108,NHS ENGLAND MIDLANDS AND EAST (EAST),CLACTON HOSPITAL,0.0,0.0,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,NQ106,NHS ENGLAND MIDLANDS AND EAST (EAST),FRYATT HOSPITAL,0.0,0.0,588.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,8J094,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),BADGER LTD,0.0,0.0,2931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,Y03571,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),CORBY URGENT CARE CENTRE,0.0,0.0,5932.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,NQT10,"NHS ENGLAND SOUTH EAST (HAMPSHIRE, ISLE OF WIGHT AND THAMES VALLEY)",ASSURA READING LLP,0.0,0.0,4096.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,Y03007,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,Y02428,NHS ENGLAND MIDLANDS AND EAST (CENTRAL MIDLANDS),PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RCF,NHS ENGLAND NORTH (YORKSHIRE AND HUMBER),AIREDALE NHS FOUNDATION TRUST,4681.0,527.0,225.0,420.0,0.0,0.0,42.0,0.0,1105.0,0.0,0.0,809.0
MSitAE-April-2018,Y02692,NHS ENGLAND LONDON,THE WEMBLEY PRACTICE,0.0,0.0,3385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RR1,NHS ENGLAND MIDLANDS AND EAST (WEST MIDLANDS),HEART OF ENGLAND NHS FOUNDATION TRUST,19105.0,0.0,3244.0,4073.0,0.0,30.0,1416.0,0.0,6497.0,0.0,1220.0,2188.0
MSitAE-April-2018,RA7,NHS ENGLAND SOUTH WEST (SOUTH WEST NORTH),UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,9569.0,2036.0,0.0,1748.0,114.0,0.0,396.0,0.0,2985.0,9.0,0.0,838.0
MSitAE-April-2018,E84068,NHS ENGLAND LONDON,THE RIDGEWAY SURGERY,0.0,0.0,2926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RDY,NHS ENGLAND SOUTH WEST (SOUTH WEST SOUTH),DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0
MSitAE-April-2018,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,4958.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,17857.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RT2,NHS ENGLAND NORTH (GREATER MANCHESTER),PENNINE CARE NHS FOUNDATION TRUST,0.0,0.0,3499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,F84747,NHS ENGLAND LONDON,THE BARKANTINE PRACTICE,0.0,0.0,2511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSitAE-April-2018,RJE,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14076.0,407.0,6054.0,3933.0,0.0,171.0,1069.0,2.0,5035.0,0.0,0.0,2492.0
MSitAE-April-2018,RRF,NHS ENGLAND NORTH (GREATER MANCHESTER),"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6839.0,0.0,648.0,1972.0,0.0,4.0,355.0,0.0,2284.0,0.0,0.0,481.0
MSitAE-April-2018,RXW,NHS ENGLAND MIDLANDS AND EAST (NORTH MIDLANDS),SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,8704.0,0.0,1895.0,2639.0,0.0,22.0,903.0,0.0,2291.0,0.0,56.0,2134.0
MSitAE-April-2018,RXN,NHS ENGLAND NORTH (LANCASHIRE AND SOUTH CUMBRIA),LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,5981.0,0.0,6969.0,2292.0,0.0,290.0,792.0,24.0,2007.0,0.0,406.0,1569.0
MSitAE-April-2018,RQW,NHS ENGLAND MIDLANDS AND EAST (EAST),THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8193.0,0.0,0.0,2157.0,0.0,0.0,588.0,99.0,1768.0,0.0,0.0,554.0
MSitAE-April-2018,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11537.0,0.0,16123.0,3087.0,0.0,178.0,623.0,1.0,5620.0,0.0,0.0,732.0
